Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,#ERROR!,Salary,Player_Comp_Share
479,Paul Reed,PHI,23,38,21,17,8,3.1,1.4,2.5,56.3,0.1,0.2,25,0.2,0.4,42.9,1.2,1.3,2.4,0.4,0.3,0.9,0.4,1.5,10,0,0,-1.1,1517981,0.0003035962
480,Charles Bassey,PHI,21,23,11,12,7.3,3,1.3,2,63.8,0,0.2,0,0.4,0.5,75,1,1.7,2.7,0.3,0.3,0.2,0.7,1.4,9.2,1,0,-1.5,925258,0.0001850516
480,Daniel Oturu,TOR,22,3,1,2,9.1,3,1,2,50,0,0.3,0,1,1.7,60,0.3,1.3,1.7,0,0,0,0.7,0.3,7,0,0,-8,1517981,0.0003035962
480,Elfrid Payton,PHX,28,50,39,11,11,3,1.3,3.5,38.3,0.1,0.4,22.2,0.2,0.6,37.5,0.4,1.3,1.8,2,0.9,0.5,0.1,0.8,9,0,0,-0.9,,
480,Javonte Smart,MIA,23,17,11,6,11.8,3,1.1,3.5,31.7,0.5,1.6,29.6,0.3,0.4,83.3,0.3,1.1,1.4,0.9,0.6,0.4,0.2,0.7,7,0,0,-2.5,,
480,Matt Ryan,BOS,25,1,1,0,5.3,3,1,5,20,1,5,20,0,0,0,0,0,0,0,0,1,0,0,6,0,0,3,,
480,Neemias Queta,SAC,22,15,4,11,8,3,1.1,2.5,44.7,0,0,0,0.7,1.1,64.7,0.9,1.1,2.1,0.4,0.4,0.1,0.5,1.2,7.5,0,0,-0.5,,
480,Nick Richards,CHA,24,50,25,25,7.3,3,1.2,1.8,66.7,0,0,0,0.6,0.9,69.8,0.7,1,1.7,0.3,0.5,0.2,0.4,1,6.8,0,0,-2.2,1517981,0.0003035962
480,Paris Bass,PHX,26,2,2,0,3.7,3,1,3,33.3,0,1,0,1,1,100,1,1,2,0,1,0.5,0,1,5.9,0,0,1,,
480,Trevon Scott,CLE,25,2,1,1,5.7,3,1.5,3,50,0,0.5,0,0,0,0,0.5,0.5,1,0,0,0.5,0.5,1,7.2,0,0,2,,
489,Tony Bradley,CHI,24,55,28,27,10,3,1.3,2.2,58.5,0,0,0,0.3,0.5,65.5,1.2,2.2,3.4,0.5,0.6,0.2,0.6,1.1,9.5,0,0,1.3,1669178,0.0003338356
490,Bruno Fernando,HOU,23,30,15,15,5.1,2.9,1.2,1.8,65.5,0,0.1,50,0.5,0.8,62.5,0.6,1.2,1.8,0.2,0.5,0,0.4,0.8,6.2,2,0,-1.1,1782621,0.0003565242
491,Denzel Valentine,UTA,28,24,14,10,9.2,2.9,1,2.8,37.9,0.8,2,40.4,0,0,0,0.4,1.4,1.8,0.5,0.5,0.3,0,0.8,6.2,0,0,-1.1,1939350,0.00038787
492,Skylar Mays,ATL,24,28,17,11,7.9,2.9,1.1,2.3,50,0.3,0.9,32,0.3,0.3,88.9,0.2,0.7,0.9,0.6,0.4,0.3,0,0.3,5.2,1,0,-1.9,,
492,Vernon Carey Jr.,WAS,21,7,3,4,6.3,2.9,1,1.9,53.8,0,0,0,0.9,1.9,46.2,1.1,0.6,1.7,0,0.4,0.3,0.1,0.6,5.8,0,0,-6.3,1517981,0.0003035962
494,Tyler Johnson,SAS,30,6,2,4,15.2,2.8,1,3.3,30,0.8,2.2,38.5,0,0,0,0.5,1.5,2,1.2,0.3,0.5,0.5,1.2,9.7,0,0,-1,,
494,Tyrone Wallace,NOP,28,6,4,2,12.5,2.8,1.2,3.3,35,0.3,1.3,25,0.2,0.8,20,0,1.3,1.3,0.2,0.3,0.5,0.2,1.2,6.4,0,0,-3,,
496,Aleem Ford,ORL,24,5,2,3,14.7,2.8,1.2,4,30,0.4,3,13.3,0,0,0,0.4,2.6,3,0.4,0.8,0.2,0,1.4,6.8,0,0,-7,,
497,Quinndary Weatherspoon,GSW,25,11,8,3,6.7,2.7,1.1,1.9,57.1,0.1,0.5,20,0.5,0.5,100,0.2,1.1,1.3,0.5,0.3,0.1,0.1,1.4,5.2,0,0,-0.9,,
498,Jay Scrubb,LAC,21,18,8,10,6.7,2.7,1,2.6,39.1,0.3,1.2,28.6,0.4,0.6,70,0.1,0.8,0.9,0.4,0.4,0.2,0.2,0.5,5.2,0,0,0.9,,
499,Josh Okogie,MIN,23,49,23,26,10.5,2.7,0.9,2.1,40.4,0.3,1,29.8,0.7,1,68.6,0.6,0.8,1.4,0.5,0.5,0.5,0.2,1.1,7.1,0,0,0.8,4087904,0.0008175808
500,Gary Clark,NOP,27,38,20,18,10,2.7,0.9,2.3,37.5,0.7,1.8,40,0.2,0.3,70,0.6,1.8,2.4,0.5,0.3,0.3,0.2,0.5,7.5,0,0,-0.5,,
501,Devon Dotson,CHI,22,11,5,6,7.7,2.6,1,2.1,47.8,0.2,0.8,22.2,0.5,0.8,55.6,0.1,0.7,0.8,1.4,0.5,0.1,0,1,5.5,0,0,-0.2,,
502,Chris Silva,MIA,25,10,7,3,9.1,2.6,0.8,1.5,53.3,0,0,0,1,1.2,83.3,1.3,2.3,3.6,0.7,0.8,0,0.1,2,7.5,0,0,-2.9,,
503,Gabriel Deck,OKC,27,7,2,5,7.9,2.6,1.1,2,57.1,0.3,0.6,50,0,0,0,0.1,0.7,0.9,0.7,0.3,0.1,0,0.3,4.8,0,0,-2,3676852,0.0007353704
504,Theo Pinson,DAL,26,19,14,5,7.8,2.5,0.7,2.1,35.9,0.5,1.6,33.3,0.5,0.5,100,0.1,1,1.1,0.9,0.3,0.3,0.1,0.6,6,0,0,-2.2,,
505,Juwan Morgan,BOS,25,2,1,1,15.5,2.5,1,1.5,66.7,0.5,1,50,0,0,0,1,1,2,0.5,0,0,0,1.5,5.7,0,0,-8.5,19816,3.96E-06
505,Sam Hauser,BOS,24,26,20,6,6.1,2.5,0.9,1.9,46,0.7,1.7,43.2,0,0,0,0.2,0.9,1.1,0.4,0.1,0,0.1,0.3,4.7,0,0,0,313737,6.27E-05
507,Udonis Haslem,MIA,42,13,10,3,6.4,2.5,1.1,2.4,45.2,0.1,0.3,25,0.2,0.2,100,0.3,1.6,1.9,0.3,0.4,0.1,0.1,1.2,5.3,0,0,-1.2,1669178,0.0003338356
508,Abdel Nader,PHX,28,14,11,3,10.4,2.4,0.9,2.5,34.3,0.3,1,28.6,0.4,0.7,60,0.3,1.6,1.9,0.5,0.8,0.6,0.3,1.4,7.3,0,0,-0.1,2000000,0.0004
509,Ish Wainright,PHX,27,45,36,9,8,2.4,0.9,2.3,39.4,0.4,1.3,32.2,0.2,0.3,58.3,0.6,0.6,1.2,0.3,0.3,0.4,0.1,1.1,5.8,0,0,0.9,5318,1.06E-06
510,Jake Layman,MIN,28,34,20,14,6.8,2.4,0.9,2.1,41.1,0.2,1,22.9,0.4,0.5,72.2,0.2,0.9,1.1,0.3,0.3,0.2,0.1,0.4,4.8,0,0,-0.3,3940185,0.000788037
511,Jalen Johnson,ATL,20,22,14,8,5.5,2.4,1,1.9,53.7,0.1,0.6,23.1,0.2,0.3,71.4,0.1,1.1,1.2,0.1,0.4,0.1,0.1,0.4,4.3,0,0,-0.9,2659580,0.000531916
512,Bol Bol,ORL,22,14,5,9,5.8,2.4,1.1,1.9,55.6,0.1,0.3,25,0.1,0.4,40,0.3,1.1,1.4,0.4,0.3,0.1,0.1,0.3,5,0,0,0.4,2161152,0.0004322304
513,Freddie Gillespie,ORL,25,9,1,8,13.2,2.3,1,2.4,40.9,0,0.1,0,0.3,0.8,42.9,1.4,2.6,4,0.6,0.6,0.3,1,2,11.4,0,0,-3.2,,
514,Haywood Highsmith,MIA,25,19,13,6,8.6,2.3,0.8,2.4,34.8,0.5,1.5,32.1,0.1,0.3,40,0.5,0.8,1.4,0.3,0.2,0.1,0.2,0.7,5,0,0,-1.9,290967,5.82E-05
515,Justin Champagnie,TOR,21,36,21,15,7.8,2.3,0.9,1.9,46.3,0.3,0.8,35.7,0.3,0.3,100,1,1,2,0.3,0.2,0.2,0.1,0.9,5.9,0,0,1.4,,
515,Nik Stauskas,BOS,28,8,7,1,4.8,2.3,0.6,1.8,35.7,0.5,1.3,40,0.5,0.8,66.7,0.1,0.3,0.4,0.3,0.1,0,0,0.1,3,0,0,2.3,432536,8.65E-05
517,Miles McBride,NYK,21,40,19,21,9.3,2.2,0.8,2.7,29.6,0.4,1.7,25,0.2,0.3,66.7,0.1,1,1.1,1,0.1,0.4,0,1.1,6,0,0,2.5,925258,0.0001850516
518,Dylan Windler,CLE,25,50,28,22,9.2,2.2,0.7,2,37.8,0.4,1.4,30,0.3,0.4,83.3,0.4,1.4,1.8,0.7,0.3,0.3,0.1,0.9,6.1,0,0,-0.2,2239200,0.00044784
519,Jericho Sims,NYK,23,41,19,22,13.5,2.2,1,1.3,72.2,0,0,0,0.3,0.7,41.4,1.5,2.6,4.1,0.5,0.5,0.3,0.5,1.6,9.8,1,0,1.9,,
520,Justin Jackson,PHX,27,7,6,1,5.2,2.1,0.7,2.1,33.3,0.4,1.3,33.3,0.3,0.3,100,0.1,0.9,1,0.3,0.1,0,0,0.4,3.6,0,0,-1.9,,
521,Jeff Dowtin Jr.,ORL,25,9,4,5,12,2.1,0.9,2.9,30.8,0.1,1,11.1,0.2,0.2,100,0.9,1.1,2,1.1,0.6,0.6,0.1,0.6,7.6,0,0,-2.9,,
522,Joe Wieskamp,SAS,22,29,11,18,7.1,2.1,0.7,1.9,35.7,0.5,1.5,32.6,0.2,0.4,53.8,0.1,0.3,0.5,0.3,0.1,0.1,0.1,0.5,3.8,0,0,0,202068,4.04E-05
523,JT Thor,CHA,19,33,18,15,7.9,2,0.7,1.7,43.6,0.2,0.8,25.9,0.4,0.6,60,0.3,1,1.3,0.6,0.3,0.2,0.3,0.8,5.9,0,0,-0.2,1250000,0.00025
524,Ahmad Caver,IND,25,1,0,1,0.8,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,,
524,Cassius Winston,WAS,24,7,1,6,5.6,2,0.6,1.6,36.4,0.3,0.9,33.3,0.6,0.6,100,0,0.1,0.1,1,0.4,0,0,1.3,3.2,0,0,-0.9,,
524,Craig Sword,WAS,28,3,1,2,6.3,2,1,1.3,75,0,0.3,0,0,0,0,0,0,0,0.3,0.3,1.3,0,2.3,6.2,0,0,0.3,,
524,Damyean Dotson,NYK,28,2,1,1,10.3,2,1,2,50,0,0.5,0,0,0,0,0,1,1,0.5,0,0,0,0,4,0,0,1.5,,
524,Jemerrio Jones,LAL,27,2,0,2,7.4,2,1,1.5,66.7,0,0,0,0,0,0,1,0.5,1.5,0,0,0.5,0,1,5.3,0,0,-6.5,,
524,Joe Johnson,BOS,41,1,1,0,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-5,,
524,Langston Galloway,MIL,30,7,4,3,15.2,2,0.9,3.7,23.1,0.3,2.3,12.5,0,0,0,0.4,2.1,2.6,1.7,0.9,0.1,0,1,7.2,0,0,-1.7,,
524,Luke Kornet,BOS,26,15,11,4,6.9,2,0.9,1.8,48.1,0,0.3,0,0.3,0.4,66.7,0.9,1.1,1.9,0.6,0,0.2,0.2,0.6,6.4,0,0,1.5,565986,0.0001131972
524,Norvel Pelle,UTA,29,3,0,3,6.3,2,1,1.7,60,0,0,0,0,0,0,1,1,2,0,0.7,0,0.3,0.3,4.7,0,0,-6.3,,
524,Shaquille Harrison,BKN,28,2,1,1,11.3,2,1,3,33.3,0,1,0,0,0,0,0.5,1.5,2,1.5,1,0.5,0.5,1.5,8.7,0,0,-2,,
524,Usman Garuba,HOU,20,24,2,22,10,2,0.8,1.8,43.2,0.2,0.8,25,0.2,0.3,71.4,0.9,2.6,3.5,0.7,0.3,0.4,0.5,1.2,9.6,0,0,1.4,2353320,0.000470664
535,Chris Chiozza,GSW,26,34,21,13,10.9,2,0.7,2.4,29.6,0.5,1.6,32.1,0.1,0.1,66.7,0.3,0.8,1.1,1.9,0.9,0.4,0,0.9,6.3,0,0,-1.4,,
536,Marko Simonovic,CHI,22,9,4,5,3.9,1.9,0.4,1.7,26.7,0.1,0.6,20,0.9,1.2,72.7,0.6,0.6,1.1,0,0.2,0.1,0.1,0.7,3.7,0,0,0.3,925258,0.0001850516
537,Alize Johnson,NOP,26,23,14,9,7.3,1.8,0.7,1.7,43.6,0,0.2,0,0.3,0.5,58.3,1.2,1.4,2.7,0.4,0.5,0.2,0,0.8,5.7,0,0,-2,,
538,Brodric Thomas,BOS,25,12,8,4,5,1.8,0.7,1.5,44.4,0.2,0.8,22.2,0.3,0.4,60,0.2,0.7,0.8,0.9,0.5,0.1,0.1,0.6,4.1,0,0,0.3,,
538,Eugene Omoruyi,DAL,25,4,1,3,4.5,1.8,0.5,1.3,40,0.3,0.5,50,0.5,1,50,0.5,1.3,1.8,0.5,0,0,0,0.5,4.6,0,0,0.8,,
540,Willie Cauley-Stein,PHI,28,20,12,8,9.1,1.7,0.8,1.8,45.7,0.1,0.1,50,0.1,0.1,50,0.7,1.4,2,0.5,0.4,0.3,0.2,1,5.9,0,0,1.2,4100000,0.00082
541,Isaiah Todd,WAS,20,12,1,11,6.2,1.7,0.6,2.2,26.9,0.3,1.3,25,0.2,0.5,33.3,0.3,0.8,1,0.3,0.3,0.3,0.2,0.3,4.5,0,0,-2,1500000,0.0003
541,Wayne Selden,NYK,27,3,2,1,6.4,1.7,0.3,1.3,25,0.3,0.7,50,0.7,1.3,50,0,0.3,0.3,0.3,0,0,0,0.3,2.6,0,0,-4.3,,
543,Kevin Pangos,CLE,29,24,16,8,6.9,1.6,0.6,1.9,32.6,0.3,1.1,23.1,0.1,0.2,75,0.1,0.4,0.5,1.3,0.3,0.1,0,0.5,4.1,0,0,-1.5,1669178,0.0003338356
544,Ryan Arcidiacono,NYK,28,10,8,2,7.6,1.6,0.6,1.2,50,0.4,0.9,44.4,0,0,0,0,0.8,0.8,0.4,0.3,0.1,0,0.5,3.2,0,0,-1.2,546800,0.00010936
545,Emmanuel Mudiay,SAC,26,2,0,2,5.5,1.5,0,1,0,0,0,0,1.5,2,75,0,0,0,2,0.5,0.5,0,0.5,5.5,0,0,-3.5,,
545,Rob Edwards,OKC,25,2,0,2,5.4,1.5,0.5,2,25,0.5,2,25,0,0,0,0,1.5,1.5,0,0.5,0,0,0,2.8,0,0,-7,,
547,Leandro Bolmaro,MIN,21,35,19,16,6.9,1.4,0.5,1.5,31.5,0.1,0.5,27.8,0.3,0.4,84.6,0.5,0.8,1.2,0.6,0.4,0.2,0,0.7,3.9,0,0,0.1,2353320,0.000470664
548,Malik Fitts,BOS,24,15,13,2,4.2,1.4,0.5,1.3,42.1,0.3,0.7,50,0,0,0,0.1,1,1.1,0.3,0.1,0,0,0.3,3.1,0,0,-1.3,231062,4.62E-05
549,Charlie Brown Jr.,PHI,25,22,16,6,8.1,1.4,0.5,1.8,25.6,0,0.5,8.3,0.4,0.5,90,0.6,0.8,1.5,0.3,0.2,0.5,0.2,0.8,5.2,0,0,-1,1701593,0.0003403186
550,Darren Collison,LAL,34,3,1,2,12.4,1.3,0.7,2.3,28.6,0,1,0,0,0,0,0,1.3,1.3,0.7,0.3,0.3,0,1.7,4.6,0,0,-4.7,,
551,Jordan Schakel,WAS,24,4,1,3,7.6,1.3,0.3,2.8,9.1,0.3,1.5,16.7,0.5,0.5,100,0.5,1.5,2,0,0.3,0.3,0,0,4.2,0,0,0.5,,
551,Moses Wright,DAL,23,4,4,0,3.7,1.3,0.3,1,25,0,0.3,0,0.8,0.8,100,0.3,0.5,0.8,0.5,0,0,0.3,0,3.7,0,0,-1.8,,
553,Myles Powell,PHI,24,11,8,3,4.7,1.2,0.5,1.5,29.4,0.1,0.5,16.7,0.2,0.2,100,0.1,0.5,0.5,0.3,0.3,0.1,0,0.7,2.2,0,0,-1.6,,
554,Tacko Fall,CLE,26,11,4,7,5.3,1.1,0.5,1.1,41.7,0,0,0,0.2,0.6,28.6,0.6,1.5,2.1,0.2,0.3,0,0.5,0.3,5.2,0,0,0.5,,
555,Marcus Garrett,MIA,23,12,11,1,10.7,1.1,0.4,1.8,23.8,0.1,0.3,25,0.2,0.4,40,0.8,1.2,1.9,0.6,0.2,0.4,0.3,1.3,6.1,0,0,1.4,,
555,Yves Pons,MEM,23,12,9,3,5.9,1.1,0.4,1.3,31.3,0.3,0.8,33.3,0,0.2,0,0.4,0.6,1,0.1,0.1,0.1,0.3,0.5,3.6,0,0,-2.5,,
557,Petr Cornelie,DEN,26,13,3,10,2.9,1.1,0.4,1.2,33.3,0.1,0.6,12.5,0.2,0.3,75,0.5,0.5,1.1,0.2,0.3,0.1,0.1,0.5,2.9,0,0,0.6,,
558,Ruben Nembhard Jr.,CLE,23,14,6,8,4.5,1.1,0.4,1.3,33.3,0,0.1,0,0.2,0.3,75,0.2,0.3,0.5,0.9,0.2,0.1,0,0.1,3,0,0,-0.5,,
559,Kai Jones,CHA,21,21,14,7,3,1,0.4,0.7,64.3,0,0.1,50,0.1,0.4,37.5,0.1,0.4,0.5,0.2,0.3,0,0.1,0.4,2.1,0,0,-0.7,2770560,0.000554112
560,Dakota Mathias,MEM,26,6,5,1,2.7,1,0.3,1,33.3,0.3,1,33.3,0,0,0,0,0.3,0.3,0.2,0,0.2,0,0.2,2.2,0,0,-1.8,,
560,Deividas Sirvydis,DET,22,3,1,2,8.9,1,0.3,3.3,10,0.3,2.3,14.3,0,0,0,0,2,2,0.3,0,1,0.3,1.3,7.9,0,0,-9.3,1517981,0.0003035962
560,Jaden Springer,PHI,19,2,2,0,2.8,1,0.5,0.5,100,0,0,0,0,0,0,0.5,0.5,1,0,0.5,0,1,0,4.7,0,0,-4,2023800,0.00040476
560,McKinley Wright IV,MIN,23,5,3,2,3.8,1,0.4,0.6,66.7,0.2,0.4,50,0,0,0,0,0,0,0.6,0.2,0,0,0.2,1.7,0,0,-1.4,,
560,Shaq Buchanan,MEM,25,2,2,0,4.9,1,0.5,2,25,0,1,0,0,0,0,0.5,0.5,1,1,1,0.5,0,0.5,4.2,0,0,-1,,
560,Tyrell Terry,MEM,21,2,2,0,1.5,1,0.5,0.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,-1,1517981,0.0003035962
566,Ed Davis,CLE,33,31,15,16,6.5,0.9,0.4,0.5,68.8,0,0,0,0.2,0.5,42.9,0.5,1.6,2.1,0.2,0.2,0.1,0.3,1.1,4.7,0,0,0.5,1669178,0.0003338356
567,Carlik Jones,DEN,24,5,3,2,4.7,0.8,0.2,1.8,11.1,0,0.2,0,0.4,0.4,100,0.2,0.4,0.6,1,0.6,0.2,0,0,3,0,0,-4,,
567,Isaac Bonga,TOR,22,15,9,6,4.6,0.8,0.2,0.9,23.1,0.1,0.3,25,0.3,0.5,62.5,0.3,0.2,0.5,0.3,0.1,0.5,0.1,0.7,3.6,0,0,-2.1,1669178,0.0003338356
569,Chandler Hutchison,PHX,26,6,4,2,3.7,0.7,0.2,0.3,50,0,0,0,0.3,0.3,100,0,0.8,0.8,0.3,0.7,0,0,0.2,1.5,0,0,2.5,4019459,0.0008038918
569,DaQuan Jeffries,MEM,24,3,3,0,2.9,0.7,0.3,0.7,50,0,0.3,0,0,0,0,0,0.7,0.7,0.3,0,0,0,0.3,2,0,0,-1,,
569,Jarron Cumberland,POR,24,3,0,3,4.1,0.7,0.3,0.7,50,0,0.3,0,0,0,0,0.3,0.7,1,0.3,0,0,0,0.7,2.4,0,0,3,,
569,Jaylen Morris,SAS,26,3,0,3,5.3,0.7,0,2,0,0,0.7,0,0.7,1.3,50,0,0.7,0.7,0.7,0.3,0,0,0.7,2.1,0,0,2.7,,
573,Solomon Hill,ATL,31,13,7,6,10.7,0.6,0.2,1.5,15,0.2,1,15.4,0,0,0,0.5,1.3,1.8,0.9,0.1,0.3,0.2,1.2,5.4,0,0,3.2,1669178,0.0003338356
574,Robert Woodard II,SAS,22,12,0,12,3.5,0.6,0.2,1.3,12.5,0.1,0.3,25,0.2,0.2,100,0.4,0.5,0.9,0.3,0.1,0.1,0.1,0.3,2.5,0,0,1.3,1517981,0.0003035962
575,Xavier Sneed,UTA,24,9,7,2,4.3,0.6,0.2,1.1,20,0.1,0.9,12.5,0,0,0,0.2,0.4,0.7,0.1,0,0,0,0.2,1.5,0,0,-0.7,8558,1.71E-06
576,Sharife Cooper,ATL,21,13,8,5,3,0.5,0.2,1.1,21.4,0.1,0.5,16.7,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0.1,1.2,0,0,-2.7,,
577,Scottie Lewis,CHA,22,2,1,1,3.3,0.5,0,0,0,0,0,0,0.5,1,50,0,0,0,0.5,0,0.5,0,0,2.8,0,0,-2,,
578,Aaron Henry,PHI,22,6,6,0,2.8,0.3,0.2,0.8,20,0,0.2,0,0,0,0,0,0.2,0.2,0,0.3,0,0.3,0.3,1.2,0,0,-3.3,,
579,Miye Oni,UTA,24,16,15,1,2.8,0.3,0.1,0.6,22.2,0.1,0.5,12.5,0,0.1,0,0.1,0.4,0.4,0.3,0.1,0,0,0.4,1.2,0,0,-2,1782621,0.0003565242
580,Joel Ayayi,WAS,22,7,1,6,2.9,0.3,0.1,0.9,16.7,0,0.1,0,0,0,0,0.1,0.3,0.4,0.6,0,0,0,0,1.7,0,0,0.4,,
581,George King,DAL,28,4,2,2,4.8,0.3,0,1.3,0,0,1,0,0.3,0.5,50,0,1.3,1.3,0,0.3,0,0,1,1.5,0,0,-6.8,,
582,Ade Murkey,SAC,24,1,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
582,Anthony Lamb,HOU,24,2,0,2,3.8,0,0,1,0,0,1,0,0,0,0,0,0.5,0.5,1,0,0,0,0,2.1,0,0,2.5,,
582,Arnoldas Kulboka,CHA,24,2,2,0,2.7,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,-6,,
582,CJ Miles,BOS,35,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-5,,
582,Cat Barber,ATL,27,3,0,3,4.3,0,0,1.3,0,0,0,0,0,1.3,0,0.3,0.7,1,1,0.3,0,0,0.3,2.4,0,0,3.7,,
582,David Johnson,TOR,21,2,2,0,1,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
582,DeJon Jarreau,IND,24,1,0,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,
582,Emanuel Terry,PHX,25,3,2,1,6.1,0,0,1.7,0,0,0,0,0,0,0,2.7,2.3,5,0.7,1.7,0.3,0,1.3,6.3,0,0,-6.3,,
582,Feron Hunt,NYK,22,2,2,0,4.2,0,0,1,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0.5,0,0.5,2.4,0,0,-0.5,,
582,JaQuori McLaughlin,DAL,24,4,2,2,2.7,0,0,0.5,0,0,0.3,0,0,0,0,0,0,0,0.5,0,0,0,0.3,0.8,0,0,-2.3,,
582,Jaime Echenique,WAS,25,1,1,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
582,Javin DeLaurier,MIL,24,1,1,0,2.8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,4.2,0,0,4,,
582,Jay Huff,LAL,24,4,0,4,5.1,0,0,0.8,0,0,0.5,0,0,0,0,0.3,0.8,1,0.3,0.3,0.3,0.3,0.3,2.8,0,0,3.8,,
582,Jaysean Paige,DET,27,1,1,0,6.6,0,0,3,0,0,2,0,0,0,0,0,1,1,1,1,0,0,2,1.7,0,0,-10,,
582,Jon Teske,MEM,25,3,3,0,2.6,0,0,0.3,0,0,0,0,0,0.7,0,0,0.7,0.7,0.3,0,0.3,0,0.3,2.3,0,0,-1,,
582,Jordan Bell,CHI,27,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,4.2,0,0,1,,
582,Jordan Goodwin,WAS,23,2,1,1,3,0,0,1.5,0,0,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.6,0,0,-4,,
582,MJ Walker,PHX,24,2,1,1,4.2,0,0,2,0,0,1,0,0,0,0,0,0.5,0.5,0.5,0,1,0,0.5,4.4,0,0,-1.5,,
582,Matt Mooney,NYK,27,1,1,0,1.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,-5,,
582,Nate Hinton,IND,23,2,0,2,1.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,-0.5,0,0,2,,
582,Sam Dekker,TOR,28,1,1,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1669178,0.0003338356
582,Trayvon Palmer,DET,27,1,0,1,16.8,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,2,1.4,0,0,-12,,
582,Tyler Hall,NYK,25,1,1,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,,
582,Zylan Cheatham,UTA,26,1,0,1,5.2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,,
